"","iso2c","country","year","FM.AST.GOVT.ZG.M2","FM.AST.PRVT.ZG.M2","FM.LBC.MQMY.CN","FM.LBC.XMQM.CN","FM.LBL.MQMY.CN","FM.LBL.MQMY.GD.ZS","FM.LBL.MQMY.IR.ZS","FM.LBL.XMQM.CN","iso3c","region","capital","longitude","latitude","income","lending"
"1636","XM","Low income",2009,NA,NA,NA,NA,NA,41.864204674792,NA,NA,"LIC","Aggregates","","","","Aggregates","Aggregates"
"1637","XM","Low income",2010,NA,NA,NA,NA,NA,45.2346761200431,NA,NA,"LIC","Aggregates","","","","Aggregates","Aggregates"
"1638","XM","Low income",2011,NA,NA,NA,NA,NA,46.0618142054939,NA,NA,"LIC","Aggregates","","","","Aggregates","Aggregates"
"1639","XN","Lower middle income",2005,NA,NA,NA,NA,NA,55.0584909973292,NA,NA,"LMC","Aggregates","","","","Aggregates","Aggregates"
"1640","XN","Lower middle income",2006,NA,NA,NA,NA,NA,56.083890431421,NA,NA,"LMC","Aggregates","","","","Aggregates","Aggregates"
"1641","XN","Lower middle income",2007,NA,NA,NA,NA,NA,59.9344970035525,NA,NA,"LMC","Aggregates","","","","Aggregates","Aggregates"
"1642","XN","Lower middle income",2008,NA,NA,NA,NA,NA,59.8880739949437,NA,NA,"LMC","Aggregates","","","","Aggregates","Aggregates"
"1643","XN","Lower middle income",2009,NA,NA,NA,NA,NA,62.7186616616183,NA,NA,"LMC","Aggregates","","","","Aggregates","Aggregates"
"1644","XN","Lower middle income",2010,NA,NA,NA,NA,NA,59.6021212951689,NA,NA,"LMC","Aggregates","","","","Aggregates","Aggregates"
"1645","XN","Lower middle income",2011,NA,NA,NA,NA,NA,58.4788979663232,NA,NA,"LMC","Aggregates","","","","Aggregates","Aggregates"
"1646","XO","Low & middle income",2005,NA,NA,NA,NA,NA,75.3229734035922,NA,NA,"LMY","Aggregates","","","","Aggregates","Aggregates"
"1647","XO","Low & middle income",2006,NA,NA,NA,NA,NA,78.7859596374769,NA,NA,"LMY","Aggregates","","","","Aggregates","Aggregates"
"1648","XO","Low & middle income",2007,NA,NA,NA,NA,NA,79.6573633505012,NA,NA,"LMY","Aggregates","","","","Aggregates","Aggregates"
"1649","XO","Low & middle income",2008,NA,NA,NA,NA,NA,81.9380636702514,NA,NA,"LMY","Aggregates","","","","Aggregates","Aggregates"
"1650","XO","Low & middle income",2009,NA,NA,NA,NA,NA,97.6576266854732,NA,NA,"LMY","Aggregates","","","","Aggregates","Aggregates"
"1651","XO","Low & middle income",2010,NA,NA,NA,NA,NA,96.29625690394,NA,NA,"LMY","Aggregates","","","","Aggregates","Aggregates"
"1652","XO","Low & middle income",2011,NA,NA,NA,NA,NA,99.0517233274216,NA,NA,"LMY","Aggregates","","","","Aggregates","Aggregates"
"1653","XP","Middle income",2005,NA,NA,NA,NA,NA,76.263103607974,NA,NA,"MIC","Aggregates","","","","Aggregates","Aggregates"
"1654","XP","Middle income",2006,NA,NA,NA,NA,NA,79.6960198556148,NA,NA,"MIC","Aggregates","","","","Aggregates","Aggregates"
"1655","XP","Middle income",2007,NA,NA,NA,NA,NA,80.5463274671563,NA,NA,"MIC","Aggregates","","","","Aggregates","Aggregates"
"1656","XP","Middle income",2008,NA,NA,NA,NA,NA,82.866025239138,NA,NA,"MIC","Aggregates","","","","Aggregates","Aggregates"
"1657","XP","Middle income",2009,NA,NA,NA,NA,NA,98.7860549889355,NA,NA,"MIC","Aggregates","","","","Aggregates","Aggregates"
"1658","XP","Middle income",2010,NA,NA,NA,NA,NA,97.2296498157098,NA,NA,"MIC","Aggregates","","","","Aggregates","Aggregates"
"1659","XP","Middle income",2011,NA,NA,NA,NA,NA,99.9809712611619,NA,NA,"MIC","Aggregates","","","","Aggregates","Aggregates"
"1660","XQ","Middle East & North Africa (developing only)",2005,NA,NA,NA,NA,NA,60.4415843539604,NA,NA,"MNA","Aggregates","","","","Aggregates","Aggregates"
"1661","XQ","Middle East & North Africa (developing only)",2006,NA,NA,NA,NA,NA,61.5555594619609,NA,NA,"MNA","Aggregates","","","","Aggregates","Aggregates"
"1662","XQ","Middle East & North Africa (developing only)",2007,NA,NA,NA,NA,NA,62.1908876242413,NA,NA,"MNA","Aggregates","","","","Aggregates","Aggregates"
"1663","XQ","Middle East & North Africa (developing only)",2008,NA,NA,NA,NA,NA,57.8344129210176,NA,NA,"MNA","Aggregates","","","","Aggregates","Aggregates"
"1664","XQ","Middle East & North Africa (developing only)",2009,NA,NA,NA,NA,NA,66.5172762544135,NA,NA,"MNA","Aggregates","","","","Aggregates","Aggregates"
"1665","XQ","Middle East & North Africa (developing only)",2010,NA,NA,NA,NA,NA,57.0499830545871,NA,NA,"MNA","Aggregates","","","","Aggregates","Aggregates"
"1666","XQ","Middle East & North Africa (developing only)",2011,NA,NA,NA,NA,NA,52.1874413605899,NA,NA,"MNA","Aggregates","","","","Aggregates","Aggregates"
"1667","XR","High income: nonOECD",2005,NA,NA,NA,NA,NA,66.7624723448482,NA,NA,"NOC","Aggregates","","","","Aggregates","Aggregates"
"1668","XR","High income: nonOECD",2006,NA,NA,NA,NA,NA,68.5264460311521,NA,NA,"NOC","Aggregates","","","","Aggregates","Aggregates"
"1669","XR","High income: nonOECD",2007,NA,NA,NA,NA,NA,72.1219312069343,NA,NA,"NOC","Aggregates","","","","Aggregates","Aggregates"
"1670","XR","High income: nonOECD",2008,NA,NA,NA,NA,NA,66.7590578570147,NA,NA,"NOC","Aggregates","","","","Aggregates","Aggregates"
"1671","XR","High income: nonOECD",2009,NA,NA,NA,NA,NA,85.6185563829814,NA,NA,"NOC","Aggregates","","","","Aggregates","Aggregates"
"1672","XR","High income: nonOECD",2010,NA,NA,NA,NA,NA,81.2931694003422,NA,NA,"NOC","Aggregates","","","","Aggregates","Aggregates"
"1673","XR","High income: nonOECD",2011,NA,NA,NA,NA,NA,76.0990203397548,NA,NA,"NOC","Aggregates","","","","Aggregates","Aggregates"
"1674","XS","High income: OECD",2005,NA,NA,NA,NA,NA,117.412348793859,NA,NA,"OEC","Aggregates","","","","Aggregates","Aggregates"
"1675","XS","High income: OECD",2006,NA,NA,NA,NA,NA,119.98406601485,NA,NA,"OEC","Aggregates","","","","Aggregates","Aggregates"
"1676","XS","High income: OECD",2007,NA,NA,NA,NA,NA,124.739563840756,NA,NA,"OEC","Aggregates","","","","Aggregates","Aggregates"
"1677","XS","High income: OECD",2008,NA,NA,NA,NA,NA,132.754163771758,NA,NA,"OEC","Aggregates","","","","Aggregates","Aggregates"
"1678","XS","High income: OECD",2009,NA,NA,NA,NA,NA,142.019735729483,NA,NA,"OEC","Aggregates","","","","Aggregates","Aggregates"
"1679","XS","High income: OECD",2010,NA,NA,NA,NA,NA,138.98002292825,NA,NA,"OEC","Aggregates","","","","Aggregates","Aggregates"
"1680","XS","High income: OECD",2011,NA,NA,NA,NA,NA,141.445495383167,NA,NA,"OEC","Aggregates","","","","Aggregates","Aggregates"
"1681","XT","Upper middle income",2005,NA,NA,NA,NA,NA,82.688411237571,NA,NA,"UMC","Aggregates","","","","Aggregates","Aggregates"
"1682","XT","Upper middle income",2006,NA,NA,NA,NA,NA,86.9405808945154,NA,NA,"UMC","Aggregates","","","","Aggregates","Aggregates"
"1683","XT","Upper middle income",2007,NA,NA,NA,NA,NA,86.8757880484446,NA,NA,"UMC","Aggregates","","","","Aggregates","Aggregates"
"1684","XT","Upper middle income",2008,NA,NA,NA,NA,NA,89.2129496674962,NA,NA,"UMC","Aggregates","","","","Aggregates","Aggregates"
"1685","XT","Upper middle income",2009,NA,NA,NA,NA,NA,109.098710303577,NA,NA,"UMC","Aggregates","","","","Aggregates","Aggregates"
"1686","XT","Upper middle income",2010,NA,NA,NA,NA,NA,108.514701971672,NA,NA,"UMC","Aggregates","","","","Aggregates","Aggregates"
"1687","XT","Upper middle income",2011,NA,NA,NA,NA,NA,111.974418624531,NA,NA,"UMC","Aggregates","","","","Aggregates","Aggregates"
"1688","XU","North America",2005,NA,NA,NA,NA,NA,78.0825016861671,NA,NA,"NAC","Aggregates","","","","Aggregates","Aggregates"
"1689","XU","North America",2006,NA,NA,NA,NA,NA,81.3089653377056,NA,NA,"NAC","Aggregates","","","","Aggregates","Aggregates"
"1690","XU","North America",2007,NA,NA,NA,NA,NA,82.1939537100016,NA,NA,"NAC","Aggregates","","","","Aggregates","Aggregates"
"1691","XU","North America",2008,NA,NA,NA,NA,NA,87.9198865398568,NA,NA,"NAC","Aggregates","","","","Aggregates","Aggregates"
"1692","XU","North America",2009,NA,NA,NA,NA,NA,90.4114819462245,NA,NA,"NAC","Aggregates","","","","Aggregates","Aggregates"
"1693","XU","North America",2010,NA,NA,NA,NA,NA,84.7945855563554,NA,NA,"NAC","Aggregates","","","","Aggregates","Aggregates"
"1694","XU","North America",2011,NA,NA,NA,NA,NA,87.1019065830518,NA,NA,"NAC","Aggregates","","","","Aggregates","Aggregates"
"1695","XY","Not classified",2005,NA,NA,NA,NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"1696","XY","Not classified",2006,NA,NA,NA,NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"1697","XY","Not classified",2007,NA,NA,NA,NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"1698","XY","Not classified",2008,NA,NA,NA,NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"1699","XY","Not classified",2009,NA,NA,NA,NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"1700","XY","Not classified",2010,NA,NA,NA,NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"1701","XY","Not classified",2011,NA,NA,NA,NA,NA,NA,NA,NA,"INX","Aggregates","","","","Aggregates","Aggregates"
"1702","YE","Yemen, Rep.",2005,NA,NA,NA,NA,1028200100000,32.0461206027363,0.874270762698129,NA,"YEM","Middle East & North Africa (all income levels)","Sana'a","44.2075","15.352","Lower middle income","IDA"
"1703","YE","Yemen, Rep.",2006,NA,NA,NA,NA,1296535881000,34.4819866888826,0.872265499124133,NA,"YEM","Middle East & North Africa (all income levels)","Sana'a","44.2075","15.352","Lower middle income","IDA"
"1704","YE","Yemen, Rep.",2007,NA,NA,NA,NA,1516940444000,29.7444843384338,0.982916914658766,NA,"YEM","Middle East & North Africa (all income levels)","Sana'a","44.2075","15.352","Lower middle income","IDA"
"1705","YE","Yemen, Rep.",2008,NA,NA,NA,NA,1717541718000,28.284993129425,1.05432162552999,NA,"YEM","Middle East & North Africa (all income levels)","Sana'a","44.2075","15.352","Lower middle income","IDA"
"1706","YE","Yemen, Rep.",2009,NA,NA,NA,NA,1937540317170,33.5625990885021,1.33669408413381,NA,"YEM","Middle East & North Africa (all income levels)","Sana'a","44.2075","15.352","Lower middle income","IDA"
"1707","YE","Yemen, Rep.",2010,NA,NA,NA,NA,2165655787113,31.9097559932098,1.70567236951188,NA,"YEM","Middle East & North Africa (all income levels)","Sana'a","44.2075","15.352","Lower middle income","IDA"
"1708","YE","Yemen, Rep.",2011,NA,NA,NA,NA,2174393844574,32.7239293594255,2.11198702766753,NA,"YEM","Middle East & North Africa (all income levels)","Sana'a","44.2075","15.352","Lower middle income","IDA"
"1709","Z4","East Asia & Pacific (all income levels)",2005,NA,NA,NA,NA,NA,163.144957796632,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"1710","Z4","East Asia & Pacific (all income levels)",2006,NA,NA,NA,NA,NA,161.780568292637,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"1711","Z4","East Asia & Pacific (all income levels)",2007,NA,NA,NA,NA,NA,157.398938401107,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"1712","Z4","East Asia & Pacific (all income levels)",2008,NA,NA,NA,NA,NA,160.04464710459,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"1713","Z4","East Asia & Pacific (all income levels)",2009,NA,NA,NA,NA,NA,179.124236794603,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"1714","Z4","East Asia & Pacific (all income levels)",2010,NA,NA,NA,NA,NA,176.8618914524,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"1715","Z4","East Asia & Pacific (all income levels)",2011,NA,NA,NA,NA,NA,179.972165800766,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"1716","Z7","Europe & Central Asia (all income levels)",2005,NA,NA,NA,NA,NA,120.673809996777,NA,NA,"ECS","Aggregates","","","","Aggregates","Aggregates"
"1717","Z7","Europe & Central Asia (all income levels)",2006,NA,NA,NA,NA,NA,125.077397080863,NA,NA,"ECS","Aggregates","","","","Aggregates","Aggregates"
"1718","Z7","Europe & Central Asia (all income levels)",2007,NA,NA,NA,NA,NA,132.734513325832,NA,NA,"ECS","Aggregates","","","","Aggregates","Aggregates"
"1719","Z7","Europe & Central Asia (all income levels)",2008,NA,NA,NA,NA,NA,137.80445111061,NA,NA,"ECS","Aggregates","","","","Aggregates","Aggregates"
"1720","Z7","Europe & Central Asia (all income levels)",2009,NA,NA,NA,NA,NA,149.527675510373,NA,NA,"ECS","Aggregates","","","","Aggregates","Aggregates"
"1721","Z7","Europe & Central Asia (all income levels)",2010,NA,NA,NA,NA,NA,146.168081486732,NA,NA,"ECS","Aggregates","","","","Aggregates","Aggregates"
"1722","Z7","Europe & Central Asia (all income levels)",2011,NA,NA,NA,NA,NA,142.990918789919,NA,NA,"ECS","Aggregates","","","","Aggregates","Aggregates"
"1723","ZA","South Africa",2005,3.12460620836429,11.9107745806877,188254611000,5646831380,1097809227000,69.8759980064694,8.37014548668286,278745396690,"ZAF","Sub-Saharan Africa (all income levels)","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"1724","ZA","South Africa",2006,NA,NA,248357490000,80224064040,1346166717000,76.1655516905414,7.76753984810241,358969460730,"ZAF","Sub-Saharan Africa (all income levels)","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"1725","ZA","South Africa",2007,NA,NA,322153010772,10840834748,1668319727768.1,82.7463614583037,7.1932279506644,369810295478,"ZAF","Sub-Saharan Africa (all income levels)","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"1726","ZA","South Africa",2008,NA,NA,245880523282,103442497688,1914200251051.9,84.8310647335081,6.80089600868156,473252793166,"ZAF","Sub-Saharan Africa (all income levels)","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"1727","ZA","South Africa",2009,NA,NA,33710711762,20818955058,1947910962814.7,80.8907929700985,5.80461158294762,494071748224,"ZAF","Sub-Saharan Africa (all income levels)","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"1728","ZA","South Africa",2010,NA,NA,-1474468815749,1608386736849,2082979691070.5,77.9041627734339,6.49282465972541,2102458485073,"ZAF","Sub-Saharan Africa (all income levels)","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"1729","ZA","South Africa",2011,NA,NA,39769644627,187761948183,2255297967696.6,76.9009751220399,6.37148112968318,2290220433256,"ZAF","Sub-Saharan Africa (all income levels)","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"1730","ZF","Sub-Saharan Africa (developing only)",2005,NA,NA,NA,NA,NA,41.828074555576,NA,NA,"SSA","Aggregates","","","","Aggregates","Aggregates"
"1731","ZF","Sub-Saharan Africa (developing only)",2006,NA,NA,NA,NA,NA,43.1880771486105,NA,NA,"SSA","Aggregates","","","","Aggregates","Aggregates"
"1732","ZF","Sub-Saharan Africa (developing only)",2007,NA,NA,NA,NA,NA,46.1224402363481,NA,NA,"SSA","Aggregates","","","","Aggregates","Aggregates"
"1733","ZF","Sub-Saharan Africa (developing only)",2008,NA,NA,NA,NA,NA,46.349981513171,NA,NA,"SSA","Aggregates","","","","Aggregates","Aggregates"
"1734","ZF","Sub-Saharan Africa (developing only)",2009,NA,NA,NA,NA,NA,49.5029814342093,NA,NA,"SSA","Aggregates","","","","Aggregates","Aggregates"
"1735","ZF","Sub-Saharan Africa (developing only)",2010,NA,NA,NA,NA,NA,42.4870114798373,NA,NA,"SSA","Aggregates","","","","Aggregates","Aggregates"
"1736","ZF","Sub-Saharan Africa (developing only)",2011,NA,NA,NA,NA,NA,42.2935379151615,NA,NA,"SSA","Aggregates","","","","Aggregates","Aggregates"
"1737","ZG","Sub-Saharan Africa (all income levels)",2005,NA,NA,NA,NA,NA,41.4656037102111,NA,NA,"SSF","Aggregates","","","","Aggregates","Aggregates"
"1738","ZG","Sub-Saharan Africa (all income levels)",2006,NA,NA,NA,NA,NA,42.8059462815893,NA,NA,"SSF","Aggregates","","","","Aggregates","Aggregates"
"1739","ZG","Sub-Saharan Africa (all income levels)",2007,NA,NA,NA,NA,NA,45.6889527593966,NA,NA,"SSF","Aggregates","","","","Aggregates","Aggregates"
"1740","ZG","Sub-Saharan Africa (all income levels)",2008,NA,NA,NA,NA,NA,45.7628390628456,NA,NA,"SSF","Aggregates","","","","Aggregates","Aggregates"
"1741","ZG","Sub-Saharan Africa (all income levels)",2009,NA,NA,NA,NA,NA,49.1674772301776,NA,NA,"SSF","Aggregates","","","","Aggregates","Aggregates"
"1742","ZG","Sub-Saharan Africa (all income levels)",2010,NA,NA,NA,NA,NA,42.2539377366108,NA,NA,"SSF","Aggregates","","","","Aggregates","Aggregates"
"1743","ZG","Sub-Saharan Africa (all income levels)",2011,NA,NA,NA,NA,NA,41.982296381342,NA,NA,"SSF","Aggregates","","","","Aggregates","Aggregates"
"1744","ZJ","Latin America & Caribbean (all income levels)",2005,NA,NA,NA,NA,NA,39.7404719324235,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1745","ZJ","Latin America & Caribbean (all income levels)",2006,NA,NA,NA,NA,NA,41.5859612414749,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1746","ZJ","Latin America & Caribbean (all income levels)",2007,NA,NA,NA,NA,NA,43.9655693995031,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1747","ZJ","Latin America & Caribbean (all income levels)",2008,NA,NA,NA,NA,NA,44.7024499135895,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1748","ZJ","Latin America & Caribbean (all income levels)",2009,NA,NA,NA,NA,NA,49.2003917352605,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1749","ZJ","Latin America & Caribbean (all income levels)",2010,NA,NA,NA,NA,NA,49.6054496353519,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1750","ZJ","Latin America & Caribbean (all income levels)",2011,NA,NA,NA,NA,NA,52.9551473325558,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1751","ZM","Zambia",2005,-41.8232849953292,6.65686388226307,181678758461,-317487986351,5763264004.4763,17.9868676885978,2.30658061120668,1111870846029.45,"ZMB","Sub-Saharan Africa (all income levels)","Lusaka","28.2937","-15.3982","Lower middle income","IDA"
"1752","ZM","Zambia",2006,-36.6299386573091,22.3613489751309,2538607603081.89,507562959008.11,8301871607.59936,21.529303032779,3.20141053026432,1619433805037.56,"ZMB","Sub-Saharan Africa (all income levels)","Lusaka","28.2937","-15.3982","Lower middle income","IDA"
"1753","ZM","Zambia",2007,-8.73104340158333,20.539116984738,2097588825989.2,105198459810.799,10399460433.5119,22.5121889129621,2.38379893200946,1724632264848.36,"ZMB","Sub-Saharan Africa (all income levels)","Lusaka","28.2937","-15.3982","Lower middle income","IDA"
"1754","ZM","Zambia",2008,2.02368125293329,26.4340641080852,2415651621540.37,782764679559.631,12815112055.0822,23.3684227726429,3.12275949450185,2507396944407.99,"ZMB","Sub-Saharan Africa (all income levels)","Lusaka","28.2937","-15.3982","Lower middle income","IDA"
"1755","ZM","Zambia",2009,14.1496832614858,-3.65063556205199,981795363793.041,584936420806.959,13796907418.9235,21.3522928634932,1.4450610006296,3092333365214.95,"ZMB","Sub-Saharan Africa (all income levels)","Lusaka","28.2937","-15.3982","Lower middle income","IDA"
"1756","ZM","Zambia",2010,13.4252408565867,8.65926808615598,-1527519623185.05,6016944423085.05,17916536369.4214,23.0685244643997,1.78380280646513,9109277788300,"ZMB","Sub-Saharan Africa (all income levels)","Lusaka","28.2937","-15.3982","Lower middle income","IDA"
